,GR,M2R1,M2R2,M2R3,M2R6,M2R9,DT,ZDEN,ZCOR,CNC,log,Formação
3891.3816,45.2204,,,,,,57.0228,,,,LIS_003,Jureia
3891.534,44.2974,,,,,,61.469,,,,LIS_003,Jureia
3891.6864,41.0631,,,,,,67.9407,,,,LIS_003,Jureia
3891.8388,38.7278,,,,,,73.5031,,,,LIS_003,Jureia
3891.9912,39.6094,,,,,,74.8654,,,,LIS_003,Jureia
3892.1436,42.4678,,,,,,71.2189,,,,LIS_003,Jureia
3892.296,44.0709,,,,,,64.9105,,,,LIS_003,Jureia
3892.4484,43.4415,,,,,,59.2415,,,,LIS_003,Jureia
3892.6008,42.4115,,,,,,55.9488,,,,LIS_003,Jureia
3892.7532,42.5539,,,,,,54.7402,,,,LIS_003,Jureia
3892.9056,43.6301,,,,,,54.3687,,,,LIS_003,Jureia
3893.058,44.7489,,,,,,54.1198,,,,LIS_003,Jureia
3893.2104,45.4456,,,,,,54.1582,,,,LIS_003,Jureia
3893.3628,46.152,,,,,,54.6082,,,,LIS_003,Jureia
3893.5152,46.1641,,,,,,55.2778,,,,LIS_003,Jureia
3893.6676,44.5354,,,,,,55.9463,,,,LIS_003,Jureia
3893.82,42.5587,,,,,,56.454,,,,LIS_003,Jureia
3893.9724,42.1067,,,,,,56.7079,,,,LIS_003,Jureia
3894.1248,41.9777,,,,,,56.6297,,,,LIS_003,Jureia
3894.2772,41.0105,,,,,,56.1639,,,,LIS_003,Jureia
3894.4296,40.3925,,,,,,55.4104,,,,LIS_003,Jureia
3894.582,41.0317,,,,,,54.6796,,,,LIS_003,Jureia
3894.7344,42.5016,,,,,,54.3097,,,,LIS_003,Jureia
3894.8868,44.687,,,,,,54.3955,,,,LIS_003,Jureia
3895.0392,46.7141,,,,,,54.7037,,,,LIS_003,Jureia
3895.1916,47.1512,,,,,,54.9005,,,,LIS_003,Jureia
3895.344,46.1711,,,,,,54.8437,,,,LIS_003,Jureia
3895.4964,45.3762,,,,,,54.7112,,,,LIS_003,Jureia
3895.6488,45.6477,,,,,,54.8126,,,,LIS_003,Jureia
3895.8012,46.6477,,,,,,55.2118,,,,LIS_003,Jureia
3895.9536,46.595,,,,,,55.6748,,,,LIS_003,Jureia
3896.106,44.4448,,,,,,55.8775,,,,LIS_003,Jureia
3896.2584,42.0011,,,,,,55.6617,,,,LIS_003,Jureia
3896.4108,42.0805,,,,,,55.1739,,,,LIS_003,Jureia
3896.5632,44.6657,,,,,,54.7327,,,,LIS_003,Jureia
3896.7156,47.4503,,,,,,54.5649,,,,LIS_003,Jureia
3896.868,48.8605,,,,,,54.6782,,,,LIS_003,Jureia
3897.0204,48.5634,,,,,,54.9788,,,,LIS_003,Jureia
3897.1728,47.6964,,,,,,55.3288,,,,LIS_003,Jureia
3897.3252,47.663,,,,,,55.6095,,,,LIS_003,Jureia
3897.4776,48.8903,,,,,,55.8116,,,,LIS_003,Jureia
3897.63,50.5455,,,,,,55.9533,,,,LIS_003,Jureia
3897.7824,51.629,,,,,,56.0574,,,,LIS_003,Jureia
3897.9348,51.5875,,,,,,56.1667,,,,LIS_003,Jureia
3898.0872,50.6642,,,,,,56.2749,,,,LIS_003,Jureia
3898.2396,49.3072,,,,,,56.3374,,,,LIS_003,Jureia
3898.392,46.923,,,,,,56.3325,,,,LIS_003,Jureia
3898.5444,43.9004,,,,,,56.2464,,,,LIS_003,Jureia
3898.6968,41.6103,,,,,,56.0745,,,,LIS_003,Jureia
3898.8492,40.7838,,,,,,55.8903,,,,LIS_003,Jureia
3899.0016,41.4511,,,,,,55.7913,,,,LIS_003,Jureia
3899.154,42.9358,,,,,,55.8131,,,,LIS_003,Jureia
3899.3064,43.6353,,,,,,55.9122,,,,LIS_003,Jureia
3899.4588,42.8979,,,,,,55.9634,,,,LIS_003,Jureia
3899.6112,42.2522,,,,,,55.8856,,,,LIS_003,Jureia
3899.7636,42.7502,,,,,,55.7476,,,,LIS_003,Jureia
3899.916,44.1766,,,,,,55.6912,,,,LIS_003,Jureia
3900.0684,46.441,,,,,,55.7935,,,,LIS_003,Jureia
3900.2208,49.1221,,,,,,56.0126,,,,LIS_003,Jureia
3900.3732,50.9126,,,,,,56.2384,,,,LIS_003,Jureia
3900.5256,50.8616,,,,,,56.3387,,,,LIS_003,Jureia
3900.678,49.344,,,,,,56.2385,,,,LIS_003,Jureia
3900.8304,47.2905,,,,,,55.9685,,,,LIS_003,Jureia
3900.9828,45.8411,,,,,,55.6454,,,,LIS_003,Jureia
3901.1352,45.6577,,,,,,55.4376,,,,LIS_003,Jureia
3901.2876,46.0893,,,,,,55.4756,,,,LIS_003,Jureia
3901.44,46.1615,,,,,,55.734,,,,LIS_003,Jureia
3901.5924,45.9082,,,,,,56.0262,,,,LIS_003,Jureia
3901.7448,45.8292,,,,,,56.1989,,,,LIS_003,Jureia
3901.8972,46.4021,,,,,,56.2543,,,,LIS_003,Jureia
3902.0496,47.8048,,,,,,56.2785,,,,LIS_003,Jureia
3902.202,48.6627,,,,,,56.304,,,,LIS_003,Jureia
3902.3544,47.2623,,,,,,56.2497,,,,LIS_003,Jureia
3902.5068,44.8576,,,,,,56.026,,,,LIS_003,Jureia
3902.6592,44.1783,,,,,,55.7089,,,,LIS_003,Jureia
3902.8116,45.5119,,,,,,55.5334,,,,LIS_003,Jureia
3902.964,46.4823,,,,,,55.6235,,,,LIS_003,Jureia
3903.1164,46.0708,,,,,,55.8505,,,,LIS_003,Jureia
3903.2688,44.5015,,,,,,55.9627,,,,LIS_003,Jureia
3903.4212,42.2654,,,,,,55.8166,,,,LIS_003,Jureia
3903.5736,41.2264,,,,,,55.4961,,,,LIS_003,Jureia
3903.726,42.5961,,,,,,55.261,,,,LIS_003,Jureia
3903.8784,44.9174,,,,,,55.4083,,,,LIS_003,Jureia
3904.0308,45.8884,,,,,,56.1702,,,,LIS_003,Jureia
3904.1832,45.0423,,,,,,57.7586,,,,LIS_003,Jureia
3904.3356,44.0167,,,,,,60.1209,,,,LIS_003,Jureia
3904.488,43.898,,,,,,62.6264,,,,LIS_003,Jureia
3904.6404,43.3764,,,,,,64.339,,,,LIS_003,Jureia
3904.7928,41.7862,,,,,,64.6158,,,,LIS_003,Jureia
3904.9452,40.531,,,,,,63.578,,,,LIS_003,Jureia
3905.0976,41.4162,,,,,,62.0889,,,,LIS_003,Jureia
3905.25,44.6666,,,,,,61.0364,,,,LIS_003,Jureia
3905.4024,48.4396,,,,,,60.636,,,,LIS_003,Jureia
3905.5548,50.4718,,,,,,60.4053,,,,LIS_003,Jureia
3905.7072,50.864,,,,,,59.753,,,,LIS_003,Jureia
3905.8596,50.3144,,,,,,58.4237,,,,LIS_003,Jureia
3906.012,49.0485,,,,,,56.6917,,,,LIS_003,Jureia
3906.1644,47.7722,,,,,,55.1516,,,,LIS_003,Jureia
3906.3168,47.3188,,,,,,54.2148,,,,LIS_003,Jureia
3906.4692,47.6519,,,,,,53.9246,,,,LIS_003,Jureia
3906.6216,48.1222,,,,,,54.1849,,,,LIS_003,Jureia
3906.774,48.533,,,,,,54.9954,,,,LIS_003,Jureia
3906.9264,48.1176,,,,,,56.4389,,,,LIS_003,Jureia
3907.0788,46.2471,,,,,,58.4242,,,,LIS_003,Jureia
3907.2312,43.7503,,,,,,60.4468,,,,LIS_003,Jureia
3907.3836,42.2198,,,,,,61.7465,,,,LIS_003,Jureia
3907.536,42.8666,,,,,,61.8884,,,,LIS_003,Jureia
3907.6884,45.6416,,,,,,61.1572,,,,LIS_003,Jureia
3907.8408,48.3856,,,,,,60.1785,,,,LIS_003,Jureia
3907.9932,49.358,,,,,,59.3673,,,,LIS_003,Jureia
3908.1456,49.3993,,,,,,58.8009,,,,LIS_003,Jureia
3908.298,48.9878,,,,,,58.5495,,,,LIS_003,Jureia
3908.4504,47.7268,,,,,,58.7831,,,,LIS_003,Jureia
3908.6028,46.2565,,,,,,59.4717,,,,LIS_003,Jureia
3908.7552,45.9229,,,,,,60.098,,,,LIS_003,Jureia
3908.9076,46.5638,,,,,,59.8677,,,,LIS_003,Jureia
3909.06,47.384,,,,,,58.4868,,,,LIS_003,Jureia
3909.2124,47.6229,,,,,,56.4964,,,,LIS_003,Jureia
3909.3648,47.5418,,,,,,54.7441,,,,LIS_003,Jureia
3909.5172,47.3202,,,,,,53.7171,,,,LIS_003,Jureia
3909.6696,46.5939,,,,,,53.4068,,,,LIS_003,Jureia
3909.822,45.849,,,,,,53.5279,,,,LIS_003,Jureia
3909.9744,46.2201,,,,,,53.8323,,,,LIS_003,Jureia
3910.1268,47.4275,,,,,,54.1948,,,,LIS_003,Jureia
3910.2792,48.2231,,,,,,54.4997,,,,LIS_003,Jureia
3910.4316,48.456,,,,,,54.7358,,,,LIS_003,Jureia
3910.584,48.1448,,,,,,55.0676,,,,LIS_003,Jureia
3910.7364,47.5123,,,,,,55.654,,,,LIS_003,Jureia
3910.8888,47.2141,,,,,,56.3748,,,,LIS_003,Jureia
3911.0412,47.342,,,,,,56.9279,,,,LIS_003,Jureia
3911.1936,47.555,,,,,,57.1541,,,,LIS_003,Jureia
3911.346,47.5651,,,,,,56.9786,,,,LIS_003,Jureia
3911.4984,47.4188,,,,,,56.4531,,,,LIS_003,Jureia
3911.6508,47.0438,,,,,,56.0845,,,,LIS_003,Jureia
3911.8032,46.718,,,,,,56.5079,,,,LIS_003,Jureia
3911.9556,46.4296,,,,,,57.9808,,,,LIS_003,Jureia
3912.108,46.1883,,,,,,60.0092,,,,LIS_003,Jureia
3912.2604,46.2493,,,,,,61.3441,,,,LIS_003,Jureia
3912.4128,47.1007,,,,,,61.021,,,,LIS_003,Jureia
3912.5652,48.0636,,,,,,59.2739,,,,LIS_003,Jureia
3912.7176,48.2395,,,,,,57.1344,,,,LIS_003,Jureia
3912.87,48.0889,,,,,,55.4908,,,,LIS_003,Jureia
3913.0224,48.1869,,,,,,54.6774,,,,LIS_003,Jureia
3913.1748,47.5681,,,,,,54.457,,,,LIS_003,Jureia
3913.3272,45.6583,,,,,,54.4647,,,,LIS_003,Jureia
3913.4796,43.6199,,,,,,54.6772,,,,LIS_003,Jureia
3913.632,43.7189,,,,,,55.064,,,,LIS_003,Jureia
3913.7844,46.3742,,,,,,55.5052,,,,LIS_003,Jureia
3913.9368,48.8248,,,,,,55.956,,,,LIS_003,Jureia
3914.0892,49.1081,,,,,,56.2771,,,,LIS_003,Jureia
3914.2416,48.9245,,,,,,56.2052,,,,LIS_003,Jureia
3914.394,49.7957,,,,,,55.5875,,,,LIS_003,Jureia
3914.5464,50.6425,,,,,,54.585,,,,LIS_003,Jureia
3914.6988,50.8068,,,,,,53.6416,,,,LIS_003,Jureia
3914.8512,50.7943,,,,,,53.235,,,,LIS_003,Jureia
3915.0036,50.507,,,,,,53.5028,,,,LIS_003,Jureia
3915.156,49.3913,,,,,,54.1415,,,,LIS_003,Jureia
3915.3084,47.6541,,,,,,54.7405,,,,LIS_003,Jureia
3915.4608,46.0147,,,,,,55.0296,,,,LIS_003,Jureia
3915.6132,45.1568,,,,,,55.0049,,,,LIS_003,Jureia
3915.7656,45.2307,,,,,,54.8446,,,,LIS_003,Jureia
3915.918,45.1966,,,,,,54.6942,,,,LIS_003,Jureia
3916.0704,44.2691,,,,,,54.6051,,,,LIS_003,Jureia
3916.2228,43.1984,,,,,,54.6007,,,,LIS_003,Jureia
3916.3752,42.8526,,,,,,54.7194,,,,LIS_003,Jureia
3916.5276,43.6264,,,,,,54.9616,,,,LIS_003,Jureia
3916.68,44.6239,,,,,,55.3041,,,,LIS_003,Jureia
3916.8324,45.4676,,,,,,55.6815,,,,LIS_003,Jureia
3916.9848,46.8596,,,,,,56.2275,,,,LIS_003,Jureia
3917.1372,48.6095,,,,,,57.4109,,,,LIS_003,Jureia
3917.2896,48.9747,,,,,,59.3745,,,,LIS_003,Jureia
3917.442,47.2222,,,,,,61.5199,,,,LIS_003,Jureia
3917.5944,44.3933,,,,,,62.72,,,,LIS_003,Jureia
3917.7468,41.6304,,,,,,62.0362,,,,LIS_003,Jureia
3917.8992,40.5788,,,,,,59.675,,,,LIS_003,Jureia
3918.0516,42.3944,,,,,,56.8992,,,,LIS_003,Jureia
3918.204,45.5471,,,,,,54.9688,,,,LIS_003,Jureia
3918.3564,47.4284,,,,,,54.2407,,,,LIS_003,Jureia
3918.5088,47.6206,,,,,,54.3135,,,,LIS_003,Jureia
3918.6612,46.5455,,,,,,54.5344,,,,LIS_003,Jureia
3918.8136,43.5461,,,,,,54.5457,,,,LIS_003,Jureia
3918.966,39.1917,,,,,,54.4871,,,,LIS_003,Jureia
3919.1184,36.2262,,,,,,54.5135,,,,LIS_003,Jureia
3919.2708,37.2228,,,,,,54.6679,,,,LIS_003,Jureia
3919.4232,41.436,,,,,,54.9508,,,,LIS_003,Jureia
3919.5756,45.9106,,,,,,55.1817,,,,LIS_003,Jureia
3919.728,49.1428,,,,,,55.1105,,,,LIS_003,Jureia
3919.8804,50.8238,,,,,,54.6629,,,,LIS_003,Jureia
3920.0328,49.625,,,,,,54.0387,,,,LIS_003,Jureia
3920.1852,45.6855,,,,,,53.5669,,,,LIS_003,Jureia
3920.3376,42.6639,,,,,,53.4982,,,,LIS_003,Jureia
3920.49,42.493,,,,,,53.7947,,,,LIS_003,Jureia
3920.6424,43.7814,,,,,,54.1781,,,,LIS_003,Jureia
3920.7948,44.6805,,,,,,54.4296,,,,LIS_003,Jureia
3920.9472,45.5141,,,,,,54.4965,,,,LIS_003,Jureia
3921.0996,46.9083,,,,,,54.4243,,,,LIS_003,Jureia
3921.252,48.1119,,,,,,54.2365,,,,LIS_003,Jureia
3921.4044,47.6304,,,,,,53.9151,,,,LIS_003,Jureia
3921.5568,46.2894,,,,,,53.5207,,,,LIS_003,Jureia
3921.7092,46.5151,,,,,,53.227,,,,LIS_003,Jureia
3921.8616,48.1773,,,,,,53.1863,,,,LIS_003,Jureia
3922.014,48.9784,,,,,,53.3613,,,,LIS_003,Jureia
3922.1664,48.0271,,,,,,53.5563,,,,LIS_003,Jureia
3922.3188,46.8818,,,,,,53.5206,,,,LIS_003,Jureia
3922.4712,46.3975,,,,,,53.2575,,,,LIS_003,Jureia
3922.6236,46.0696,,,,,,53.2369,,,,LIS_003,Jureia
3922.776,45.9158,,,,,,53.933,,,,LIS_003,Jureia
3922.9284,46.9292,,,,,,55.3931,,,,LIS_003,Jureia
3923.0808,48.7099,,,,,,57.0269,,,,LIS_003,Jureia
3923.2332,49.5528,,,,,,57.8482,,,,LIS_003,Jureia
3923.3856,48.8521,,,,,,57.3154,,,,LIS_003,Jureia
3923.538,47.4016,,,,,,55.8346,,,,LIS_003,Jureia
3923.6904,46.7517,,,,,,54.3025,,,,LIS_003,Jureia
3923.8428,47.3431,,,,,,53.3382,,,,LIS_003,Jureia
3923.9952,48.0404,,,,,,52.9773,,,,LIS_003,Jureia
3924.1476,48.4385,,,,,,52.8162,,,,LIS_003,Jureia
3924.3,48.9586,,,,,,52.5447,,,,LIS_003,Jureia
3924.4524,49.1885,,,,,,52.2845,,,,LIS_003,Jureia
3924.6048,48.7507,,,,,,52.2324,,,,LIS_003,Jureia
3924.7572,48.0511,,,,,,52.4005,,,,LIS_003,Jureia
3924.9096,47.1711,,,,,,52.6601,,,,LIS_003,Jureia
3925.062,46.1792,,,,,,52.8692,,,,LIS_003,Jureia
3925.2144,45.6821,,,,,,52.9782,,,,LIS_003,Jureia
3925.3668,46.1969,,,,,,53.0395,,,,LIS_003,Jureia
3925.5192,47.5994,,,,,,53.1151,,,,LIS_003,Jureia
3925.6716,48.3598,,,,,,53.1908,,,,LIS_003,Jureia
3925.824,47.3109,,,,,,53.1865,,,,LIS_003,Jureia
3925.9764,45.5305,,,,,,53.0702,,,,LIS_003,Jureia
3926.1288,44.9573,,,,,,52.883,,,,LIS_003,Jureia
3926.2812,46.0737,,,,,,52.6926,,,,LIS_003,Jureia
3926.4336,47.0662,,,,,,52.6036,,,,LIS_003,Jureia
3926.586,47.0472,,,,,,52.6438,,,,LIS_003,Jureia
3926.7384,46.9641,,,,,,52.7384,,,,LIS_003,Jureia
3926.8908,47.4033,,,,,,52.8085,,,,LIS_003,Jureia
3927.0432,47.5964,,,,,,52.7909,,,,LIS_003,Jureia
3927.1956,47.3675,,,,,,52.6704,,,,LIS_003,Jureia
3927.348,47.4682,,,,,,52.5431,,,,LIS_003,Jureia
3927.5004,48.0906,,,,,,52.5688,,,,LIS_003,Jureia
3927.6528,48.5902,,,,,,52.8542,,,,LIS_003,Jureia
3927.8052,48.6085,,,,,,53.3956,,,,LIS_003,Jureia
3927.9576,49.0199,,,,,,54.0352,,,,LIS_003,Jureia
3928.11,50.048,,,,,,54.5434,,,,LIS_003,Jureia
3928.2624,50.9538,,,,,,54.776,,,,LIS_003,Jureia
3928.4148,50.4593,,,,,,54.7096,,,,LIS_003,Jureia
3928.5672,48.5782,,,,,,54.4145,,,,LIS_003,Jureia
3928.7196,47.186,,,,,,54.0272,,,,LIS_003,Jureia
3928.872,47.4679,,,,,,53.6659,,,,LIS_003,Jureia
3929.0244,48.3051,,,,,,53.4047,,,,LIS_003,Jureia
3929.1768,49.0033,,,,,,53.3048,,,,LIS_003,Jureia
3929.3292,49.658,,,,,,53.3642,,,,LIS_003,Jureia
3929.4816,50.0963,,,,,,53.5086,,,,LIS_003,Jureia
3929.634,49.8477,,,,,,53.6303,,,,LIS_003,Jureia
3929.7864,49.2895,,,,,,53.6681,,,,LIS_003,Jureia
3929.9388,49.1599,,,,,,53.7724,,,,LIS_003,Jureia
3930.0912,49.335,,,,,,54.2885,,,,LIS_003,Jureia
3930.2436,49.5217,,,,,,55.3711,,,,LIS_003,Jureia
3930.396,49.1986,,,,,,56.7304,,,,LIS_003,Jureia
3930.5484,47.2312,,,,,,57.7841,,,,LIS_003,Jureia
3930.7008,44.0562,,,,,,58.0395,,,,LIS_003,Jureia
3930.8532,42.4205,,,,,,57.5129,,,,LIS_003,Jureia
3931.0056,43.364,,,,,,56.6427,,,,LIS_003,Jureia
3931.158,45.868,,,,,,55.8152,,,,LIS_003,Jureia
3931.3104,47.8624,,,,,,55.154,,,,LIS_003,Jureia
3931.4628,47.9782,,,,,,54.6259,,,,LIS_003,Jureia
3931.6152,46.6734,,,,,,54.1991,,,,LIS_003,Jureia
3931.7676,44.984,,,,,,53.9041,,,,LIS_003,Jureia
3931.92,42.5576,,,,,,53.7725,,,,LIS_003,Jureia
3932.0724,40.1059,,,,,,53.7712,,,,LIS_003,Jureia
3932.2248,39.7474,,,,,,53.9749,,,,LIS_003,Jureia
3932.3772,42.0949,,,,,,54.5277,,,,LIS_003,Jureia
3932.5296,45.7183,,,,,,55.3993,,,,LIS_003,Jureia
3932.682,48.3537,,,,,,56.3625,,,,LIS_003,Jureia
3932.8344,48.9047,,,,,,57.0674,,,,LIS_003,Jureia
3932.9868,48.5572,,,,,,57.2712,,,,LIS_003,Jureia
3933.1392,48.6663,,,,,,57.0751,,,,LIS_003,Jureia
3933.2916,48.9605,,,,,,56.8285,,,,LIS_003,Jureia
3933.444,48.885,,,,,,56.8048,,,,LIS_003,Jureia
3933.5964,48.7927,,,,,,57.1169,,,,LIS_003,Jureia
3933.7488,48.7186,,,,,,57.9155,,,,LIS_003,Jureia
3933.9012,48.4653,,,,,,59.1839,,,,LIS_003,Jureia
3934.0536,48.2141,,,,,,60.5874,,,,LIS_003,Jureia
3934.206,48.6323,,,,,,61.5614,,,,LIS_003,Jureia
3934.3584,49.5677,,,,,,61.5028,,,,LIS_003,Jureia
3934.5108,49.6665,,,,,,60.3701,,,,LIS_003,Jureia
3934.6632,48.9013,,,,,,58.8092,,,,LIS_003,Jureia
3934.8156,48.1229,,,,,,57.6001,,,,LIS_003,Jureia
3934.968,47.2281,,,,,,57.098,,,,LIS_003,Jureia
3935.1204,46.1308,,,,,,57.2831,,,,LIS_003,Jureia
3935.2728,45.1318,,,,,,57.9951,,,,LIS_003,Jureia
3935.4252,44.6098,,,,,,59.0822,,,,LIS_003,Jureia
3935.5776,44.8521,,,,,,60.4355,,,,LIS_003,Jureia
3935.73,45.4893,,,,,,61.6646,,,,LIS_003,Jureia
3935.8824,45.727,,,,,,62.2401,,,,LIS_003,Jureia
3936.0348,45.3393,,,,,,61.9606,,,,LIS_003,Jureia
3936.1872,44.9268,,,,,,61.042,,,,LIS_003,Jureia
3936.3396,45.4837,,,,,,59.984,,,,LIS_003,Jureia
3936.492,46.7772,,,,,,59.1796,,,,LIS_003,Jureia
3936.6444,47.4487,,,,,,58.7244,,,,LIS_003,Jureia
3936.7968,47.1712,,,,,,58.6566,,,,LIS_003,Jureia
3936.9492,46.3006,,,,,,59.1256,,,,LIS_003,Jureia
3937.1016,45.1478,,,,,,60.3017,,,,LIS_003,Jureia
3937.254,44.4239,,,,,,62.0851,,,,LIS_003,Jureia
3937.4064,44.7698,,,,,,63.8841,,,,LIS_003,Jureia
3937.5588,45.4619,,,,,,64.8013,,,,LIS_003,Jureia
3937.7112,46.1937,,,,,,64.3002,,,,LIS_003,Jureia
3937.8636,47.3256,,,,,,62.6385,,,,LIS_003,Jureia
3938.016,48.3551,,,,,,60.5792,,,,LIS_003,Jureia
3938.1684,48.4446,,,,,,58.9259,,,,LIS_003,Jureia
3938.3208,47.6875,,,,,,57.9605,,,,LIS_003,Jureia
3938.4732,46.8867,,,,,,57.3511,,,,LIS_003,Jureia
3938.6256,47.3125,,,,,,56.7562,,,,LIS_003,Jureia
3938.778,48.8628,,,,,,56.2376,,,,LIS_003,Jureia
3938.9304,49.3387,,,,,,56.1854,,,,LIS_003,Jureia
3939.0828,48.3483,,,,,,56.8766,,,,LIS_003,Jureia
3939.2352,47.8787,,,,,,58.1635,,,,LIS_003,Jureia
3939.3876,47.7679,,,,,,59.5509,,,,LIS_003,Jureia
3939.54,46.9848,,,,,,60.6567,,,,LIS_003,Jureia
3939.6924,46.3337,,,,,,61.4523,,,,LIS_003,Jureia
3939.8448,46.4345,,,,,,61.9155,,,,LIS_003,Jureia
3939.9972,47.0674,,,,,,61.8434,,,,LIS_003,Jureia
3940.1496,48.0705,,,,,,61.0787,,,,LIS_003,Jureia
3940.302,48.7004,,,,,,59.7922,,,,LIS_003,Jureia
3940.4544,48.592,,,,,,58.572,,,,LIS_003,Jureia
3940.6068,48.6583,,,,,,58.0857,,,,LIS_003,Jureia
3940.7592,48.7322,,,,,,58.5199,,,,LIS_003,Jureia
3940.9116,48.0501,,,,,,59.3742,,,,LIS_003,Jureia
3941.064,47.4311,,,,,,59.7963,,,,LIS_003,Jureia
3941.2164,48.2431,,,,,,59.0906,,,,LIS_003,Jureia
3941.3688,49.9034,,,,,,57.1223,,,,LIS_003,Jureia
3941.5212,50.968,,,,,,54.6394,,,,LIS_003,Jureia
3941.6736,50.8544,,,,,,52.8449,,,,LIS_003,Jureia
3941.826,50.48,,,,,,52.5082,,,,LIS_003,Jureia
3941.9784,49.953,,,,,,53.6138,,,,LIS_003,Jureia
3942.1308,48.8079,,,,,,55.3831,,,,LIS_003,Jureia
3942.2832,47.8671,,,,,,56.7625,,,,LIS_003,Jureia
3942.4356,47.1426,,,,,,57.1854,,,,LIS_003,Jureia
3942.588,45.9245,,,,,,57.0367,,,,LIS_003,Jureia
3942.7404,45.6455,,,,,,57.2672,,,,LIS_003,Jureia
3942.8928,46.5175,,,,,,58.5672,,,,LIS_003,Jureia
3943.0452,46.8149,,,,,,60.792,,,,LIS_003,Jureia
3943.1976,46.9705,,,,,,62.9209,,,,LIS_003,Jureia
3943.35,47.9011,,,,,,63.8986,,,,LIS_003,Jureia
3943.5024,48.506,,,,,,63.577,,,,LIS_003,Jureia
3943.6548,48.2179,,,,,,62.5809,,,,LIS_003,Jureia
3943.8072,47.2368,,,,,,61.5473,,,,LIS_003,Jureia
3943.9596,46.2395,,,,,,60.5991,,,,LIS_003,Jureia
3944.112,47.2672,,,,,,59.5205,,,,LIS_003,Jureia
3944.2644,50.548,,,,,,58.2594,,,,LIS_003,Jureia
3944.4168,53.1434,,,,,,57.1368,,,,LIS_003,Jureia
3944.5692,53.4877,,,,,,56.4801,,,,LIS_003,Jureia
3944.7216,52.6857,,,,,,56.2205,,,,LIS_003,Jureia
3944.874,52.2391,,,,,,56.0772,,,,LIS_003,Jureia
3945.0264,52.7568,,,,,,55.8104,,,,LIS_003,Jureia
3945.1788,53.2754,,,,,,55.4138,,,,LIS_003,Jureia
3945.3312,52.4793,,,,,,55.3025,,,,LIS_003,Jureia
3945.4836,51.5195,,,,,,56.1055,,,,LIS_003,Jureia
3945.636,51.7531,,,,,,58.064,,,,LIS_003,Jureia
3945.7884,51.7441,,,,,,60.583,,,,LIS_003,Jureia
3945.9408,50.826,,,,,,62.2739,,,,LIS_003,Jureia
3946.0932,50.0252,,,,,,61.8982,,,,LIS_003,Jureia
3946.2456,49.1953,,,,,,59.47,,,,LIS_003,Jureia
3946.398,48.3108,,,,,,56.3156,,,,LIS_003,Jureia
3946.5504,48.0367,,,,,,53.9693,,,,LIS_003,Jureia
3946.7028,47.9461,,,,,,53.1193,,,,LIS_003,Jureia
3946.8552,48.1199,,,,,,53.3982,,,,LIS_003,Jureia
3947.0076,49.187,,,,,,53.8962,,,,LIS_003,Jureia
3947.16,50.6973,,,,,,54.0651,,,,LIS_003,Jureia
3947.3124,51.7375,,,,,,54.0078,,,,LIS_003,Jureia
3947.4648,52.3645,,,,,,53.9583,,,,LIS_003,Jureia
3947.6172,51.8722,,,,,,53.8896,,,,LIS_003,Jureia
3947.7696,49.1544,,,,,,53.7691,,,,LIS_003,Jureia
3947.922,44.8997,,,,,,53.9787,,,,LIS_003,Jureia
3948.0744,42.1927,,,,,,55.0698,,,,LIS_003,Jureia
3948.2268,42.4115,,,,,,57.2045,,,,LIS_003,Jureia
3948.3792,43.9109,,,,,,59.6278,,,,LIS_003,Jureia
3948.5316,44.8941,,,,,,60.8536,,,,LIS_003,Jureia
3948.684,45.3997,,,,,,60.1074,,,,LIS_003,Jureia
3948.8364,46.8495,,,,,,58.0278,,,,LIS_003,Jureia
3948.9888,48.9536,,,,,,55.9085,,,,LIS_003,Jureia
3949.1412,49.762,,,,,,54.5856,,,,LIS_003,Jureia
3949.2936,48.9329,,,,,,54.0438,,,,LIS_003,Jureia
3949.446,48.5646,,,,,,53.7615,,,,LIS_003,Jureia
3949.5984,49.6588,,,,,,53.4521,,,,LIS_003,Jureia
3949.7508,50.9555,,,,,,53.2716,,,,LIS_003,Jureia
3949.9032,51.5099,,,,,,53.2184,,,,LIS_003,Jureia
3950.0556,51.3344,,,,,,53.1332,,,,LIS_003,Jureia
3950.208,50.1722,,,,,,53.0789,,,,LIS_003,Jureia
3950.3604,47.838,,,,,,53.1463,,,,LIS_003,Jureia
3950.5128,45.6102,,,,,,53.3753,,,,LIS_003,Jureia
3950.6652,44.5214,,,,,,54.0966,,,,LIS_003,Jureia
3950.8176,44.3335,,,,,,55.898,,,,LIS_003,Jureia
3950.97,44.4761,,,,,,59.0304,,,,LIS_003,Jureia
3951.1224,44.2621,,,,,,62.8021,,,,LIS_003,Jureia
3951.2748,44.5261,,,,,,65.4422,,,,LIS_003,Jureia
3951.4272,46.1212,,,,,,65.3119,,,,LIS_003,Jureia
3951.5796,47.1921,,,,,,62.4644,,,,LIS_003,Jureia
3951.732,46.6573,,,,,,58.6908,,,,LIS_003,Jureia
3951.8844,46.6079,,,,,,55.8976,,,,LIS_003,Jureia
3952.0368,47.5596,,,,,,54.728,,,,LIS_003,Jureia
3952.1892,47.731,,,,,,54.5453,,,,LIS_003,Jureia
3952.3416,47.5295,,,,,,54.4008,,,,LIS_003,Jureia
3952.494,48.7411,,,,,,54.0378,,,,LIS_003,Jureia
3952.6464,50.8212,,,,,,53.7897,,,,LIS_003,Jureia
